time,from,to,value
525.00,c2.out_1,c3.in_0,1
525.00,c1.out_0,c2.in_0,1
525.00,c1.out_0,c2.in_0,1
525.00,c2.out_1,c3.in_0,1
526.00,c2.out_1,c3.in_0,0
526.00,c1.out_0,c2.in_0,0
526.00,c1.out_0,c2.in_0,0
526.00,c2.out_1,c3.in_0,0
527.00,c2.out_1,c3.in_0,1
527.00,c1.out_0,c2.in_0,1
527.00,c1.out_0,c2.in_0,1
527.00,c2.out_1,c3.in_0,1
528.00,c2.out_1,c3.in_0,1
528.00,c1.out_0,c2.in_0,1
528.00,c1.out_0,c2.in_0,1
528.00,c2.out_1,c3.in_0,1
529.00,c2.out_1,c3.in_0,1
529.00,c1.out_0,c2.in_0,1
529.00,c1.out_0,c2.in_0,1
529.00,c2.out_1,c3.in_0,1
530.00,c2.out_1,c3.in_0,0
530.00,c1.out_0,c2.in_0,0
530.00,c1.out_0,c2.in_0,0
530.00,c2.out_1,c3.in_0,0
531.00,c2.out_1,c3.in_0,0
531.00,c1.out_0,c2.in_0,0
531.00,c1.out_0,c2.in_0,0
531.00,c2.out_1,c3.in_0,0
532.00,c2.out_1,c3.in_0,0
532.00,c1.out_0,c2.in_0,0
532.00,c1.out_0,c2.in_0,0
532.00,c2.out_1,c3.in_0,0
533.00,c2.out_1,c3.in_0,0
533.00,c1.out_0,c2.in_0,0
533.00,c1.out_0,c2.in_0,0
533.00,c2.out_1,c3.in_0,0
534.00,c2.out_1,c3.in_0,1
534.00,c1.out_0,c2.in_0,1
534.00,c1.out_0,c2.in_0,1
534.00,c2.out_1,c3.in_0,1
535.00,c2.out_1,c3.in_0,0
535.00,c1.out_0,c2.in_0,0
535.00,c1.out_0,c2.in_0,0
535.00,c2.out_1,c3.in_0,0
536.00,c2.out_1,c3.in_0,1
536.00,c1.out_0,c2.in_0,1
536.00,c1.out_0,c2.in_0,1
536.00,c2.out_1,c3.in_0,1
537.00,c2.out_1,c3.in_0,0
537.00,c1.out_0,c2.in_0,0
537.00,c1.out_0,c2.in_0,0
537.00,c2.out_1,c3.in_0,0
538.00,c2.out_1,c3.in_0,0
538.00,c1.out_0,c2.in_0,0
538.00,c1.out_0,c2.in_0,0
538.00,c2.out_1,c3.in_0,0
539.00,c2.out_1,c3.in_0,1
539.00,c1.out_0,c2.in_0,1
539.00,c1.out_0,c2.in_0,1
539.00,c2.out_1,c3.in_0,1
540.00,c2.out_1,c3.in_0,0
540.00,c1.out_0,c2.in_0,0
540.00,c1.out_0,c2.in_0,0
540.00,c2.out_1,c3.in_0,0
541.00,c2.out_1,c3.in_0,1
541.00,c1.out_0,c2.in_0,1
541.00,c1.out_0,c2.in_0,1
541.00,c2.out_1,c3.in_0,1
542.00,c2.out_1,c3.in_0,0
542.00,c1.out_0,c2.in_0,0
542.00,c1.out_0,c2.in_0,0
542.00,c2.out_1,c3.in_0,0
543.00,c2.out_1,c3.in_0,0
543.00,c1.out_0,c2.in_0,0
543.00,c1.out_0,c2.in_0,0
543.00,c2.out_1,c3.in_0,0
544.00,c2.out_1,c3.in_0,1
544.00,c1.out_0,c2.in_0,1
544.00,c1.out_0,c2.in_0,1
544.00,c2.out_1,c3.in_0,1
545.00,c2.out_1,c3.in_0,1
545.00,c1.out_0,c2.in_0,1
545.00,c1.out_0,c2.in_0,1
545.00,c2.out_1,c3.in_0,1
546.00,c2.out_1,c3.in_0,0
546.00,c1.out_0,c2.in_0,0
546.00,c1.out_0,c2.in_0,0
546.00,c2.out_1,c3.in_0,0
547.00,c2.out_1,c3.in_0,0
547.00,c1.out_0,c2.in_0,0
547.00,c1.out_0,c2.in_0,0
547.00,c2.out_1,c3.in_0,0
548.00,c2.out_1,c3.in_0,0
548.00,c1.out_0,c2.in_0,0
548.00,c1.out_0,c2.in_0,0
548.00,c2.out_1,c3.in_0,0
549.00,c2.out_1,c3.in_0,1
549.00,c1.out_0,c2.in_0,1
549.00,c1.out_0,c2.in_0,1
549.00,c2.out_1,c3.in_0,1
550.00,c2.out_1,c3.in_0,1
550.00,c1.out_0,c2.in_0,1
550.00,c1.out_0,c2.in_0,1
550.00,c2.out_1,c3.in_0,1
551.00,c2.out_1,c3.in_0,1
551.00,c1.out_0,c2.in_0,1
551.00,c1.out_0,c2.in_0,1
551.00,c2.out_1,c3.in_0,1
552.00,c2.out_1,c3.in_0,0
552.00,c1.out_0,c2.in_0,0
552.00,c1.out_0,c2.in_0,0
552.00,c2.out_1,c3.in_0,0
553.00,c2.out_1,c3.in_0,1
553.00,c1.out_0,c2.in_0,1
553.00,c1.out_0,c2.in_0,1
553.00,c2.out_1,c3.in_0,1
554.00,c2.out_1,c3.in_0,1
554.00,c1.out_0,c2.in_0,1
554.00,c1.out_0,c2.in_0,1
554.00,c2.out_1,c3.in_0,1
555.00,c2.out_1,c3.in_0,1
555.00,c1.out_0,c2.in_0,1
555.00,c1.out_0,c2.in_0,1
555.00,c2.out_1,c3.in_0,1
556.00,c2.out_1,c3.in_0,0
556.00,c1.out_0,c2.in_0,0
556.00,c1.out_0,c2.in_0,0
556.00,c2.out_1,c3.in_0,0
557.00,c2.out_1,c3.in_0,1
557.00,c1.out_0,c2.in_0,1
557.00,c1.out_0,c2.in_0,1
557.00,c2.out_1,c3.in_0,1
558.00,c2.out_1,c3.in_0,0
558.00,c1.out_0,c2.in_0,0
558.00,c1.out_0,c2.in_0,0
558.00,c2.out_1,c3.in_0,0
559.00,c2.out_1,c3.in_0,1
559.00,c1.out_0,c2.in_0,1
559.00,c1.out_0,c2.in_0,1
559.00,c2.out_1,c3.in_0,1
560.00,c2.out_1,c3.in_0,0
560.00,c1.out_0,c2.in_0,0
560.00,c1.out_0,c2.in_0,0
560.00,c2.out_1,c3.in_0,0
561.00,c2.out_1,c3.in_0,1
561.00,c1.out_0,c2.in_0,1
561.00,c1.out_0,c2.in_0,1
561.00,c2.out_1,c3.in_0,1
562.00,c2.out_1,c3.in_0,1
562.00,c1.out_0,c2.in_0,1
562.00,c1.out_0,c2.in_0,1
562.00,c2.out_1,c3.in_0,1
563.00,c2.out_1,c3.in_0,0
563.00,c1.out_0,c2.in_0,0
563.00,c1.out_0,c2.in_0,0
563.00,c2.out_1,c3.in_0,0
564.00,c2.out_1,c3.in_0,1
564.00,c1.out_0,c2.in_0,1
564.00,c1.out_0,c2.in_0,1
564.00,c2.out_1,c3.in_0,1
565.00,c2.out_1,c3.in_0,1
565.00,c1.out_0,c2.in_0,1
565.00,c1.out_0,c2.in_0,1
565.00,c2.out_1,c3.in_0,1
566.00,c2.out_1,c3.in_0,0
566.00,c1.out_0,c2.in_0,0
566.00,c1.out_0,c2.in_0,0
566.00,c2.out_1,c3.in_0,0
567.00,c2.out_1,c3.in_0,1
567.00,c1.out_0,c2.in_0,1
567.00,c1.out_0,c2.in_0,1
567.00,c2.out_1,c3.in_0,1
568.00,c2.out_1,c3.in_0,1
568.00,c1.out_0,c2.in_0,1
568.00,c1.out_0,c2.in_0,1
568.00,c2.out_1,c3.in_0,1
569.00,c2.out_1,c3.in_0,0
569.00,c1.out_0,c2.in_0,0
569.00,c1.out_0,c2.in_0,0
569.00,c2.out_1,c3.in_0,0
570.00,c2.out_1,c3.in_0,1
570.00,c1.out_0,c2.in_0,1
570.00,c1.out_0,c2.in_0,1
570.00,c2.out_1,c3.in_0,1
571.00,c2.out_1,c3.in_0,0
571.00,c1.out_0,c2.in_0,0
571.00,c1.out_0,c2.in_0,0
571.00,c2.out_1,c3.in_0,0
572.00,c2.out_1,c3.in_0,1
572.00,c1.out_0,c2.in_0,1
572.00,c1.out_0,c2.in_0,1
572.00,c2.out_1,c3.in_0,1
573.00,c2.out_1,c3.in_0,0
573.00,c1.out_0,c2.in_0,0
573.00,c1.out_0,c2.in_0,0
573.00,c2.out_1,c3.in_0,0
574.00,c2.out_1,c3.in_0,1
574.00,c1.out_0,c2.in_0,1
574.00,c1.out_0,c2.in_0,1
574.00,c2.out_1,c3.in_0,1
575.00,c2.out_1,c3.in_0,0
575.00,c1.out_0,c2.in_0,0
575.00,c1.out_0,c2.in_0,0
575.00,c2.out_1,c3.in_0,0
576.00,c2.out_1,c3.in_0,0
576.00,c1.out_0,c2.in_0,0
576.00,c1.out_0,c2.in_0,0
576.00,c2.out_1,c3.in_0,0
577.00,c2.out_1,c3.in_0,1
577.00,c1.out_0,c2.in_0,1
577.00,c1.out_0,c2.in_0,1
577.00,c2.out_1,c3.in_0,1
578.00,c2.out_1,c3.in_0,0
578.00,c1.out_0,c2.in_0,0
578.00,c1.out_0,c2.in_0,0
578.00,c2.out_1,c3.in_0,0
579.00,c2.out_1,c3.in_0,1
579.00,c1.out_0,c2.in_0,1
579.00,c1.out_0,c2.in_0,1
579.00,c2.out_1,c3.in_0,1
580.00,c2.out_1,c3.in_0,0
580.00,c1.out_0,c2.in_0,0
580.00,c1.out_0,c2.in_0,0
580.00,c2.out_1,c3.in_0,0
581.00,c2.out_1,c3.in_0,0
581.00,c1.out_0,c2.in_0,0
581.00,c1.out_0,c2.in_0,0
581.00,c2.out_1,c3.in_0,0
582.00,c2.out_1,c3.in_0,0
582.00,c1.out_0,c2.in_0,0
582.00,c1.out_0,c2.in_0,0
582.00,c2.out_1,c3.in_0,0
583.00,c2.out_1,c3.in_0,0
583.00,c1.out_0,c2.in_0,0
583.00,c1.out_0,c2.in_0,0
583.00,c2.out_1,c3.in_0,0
584.00,c2.out_1,c3.in_0,1
584.00,c1.out_0,c2.in_0,1
584.00,c1.out_0,c2.in_0,1
584.00,c2.out_1,c3.in_0,1
585.00,c2.out_1,c3.in_0,1
585.00,c1.out_0,c2.in_0,1
585.00,c1.out_0,c2.in_0,1
585.00,c2.out_1,c3.in_0,1
586.00,c2.out_1,c3.in_0,1
586.00,c1.out_0,c2.in_0,1
586.00,c1.out_0,c2.in_0,1
586.00,c2.out_1,c3.in_0,1
587.00,c2.out_1,c3.in_0,1
587.00,c1.out_0,c2.in_0,1
587.00,c1.out_0,c2.in_0,1
587.00,c2.out_1,c3.in_0,1
588.00,c2.out_1,c3.in_0,1
588.00,c1.out_0,c2.in_0,1
588.00,c1.out_0,c2.in_0,1
588.00,c2.out_1,c3.in_0,1
589.00,c2.out_1,c3.in_0,1
589.00,c1.out_0,c2.in_0,1
589.00,c1.out_0,c2.in_0,1
589.00,c2.out_1,c3.in_0,1
590.00,c2.out_1,c3.in_0,1
590.00,c1.out_0,c2.in_0,1
590.00,c1.out_0,c2.in_0,1
590.00,c2.out_1,c3.in_0,1
591.00,c2.out_1,c3.in_0,1
591.00,c1.out_0,c2.in_0,1
591.00,c1.out_0,c2.in_0,1
591.00,c2.out_1,c3.in_0,1
592.00,c2.out_1,c3.in_0,1
592.00,c1.out_0,c2.in_0,1
592.00,c1.out_0,c2.in_0,1
592.00,c2.out_1,c3.in_0,1
593.00,c2.out_1,c3.in_0,1
593.00,c1.out_0,c2.in_0,1
593.00,c1.out_0,c2.in_0,1
593.00,c2.out_1,c3.in_0,1
594.00,c2.out_1,c3.in_0,0
594.00,c1.out_0,c2.in_0,0
594.00,c1.out_0,c2.in_0,0
594.00,c2.out_1,c3.in_0,0
595.00,c2.out_1,c3.in_0,1
595.00,c1.out_0,c2.in_0,1
595.00,c1.out_0,c2.in_0,1
595.00,c2.out_1,c3.in_0,1
596.00,c2.out_1,c3.in_0,1
596.00,c1.out_0,c2.in_0,1
596.00,c1.out_0,c2.in_0,1
596.00,c2.out_1,c3.in_0,1
597.00,c2.out_1,c3.in_0,1
597.00,c1.out_0,c2.in_0,1
597.00,c1.out_0,c2.in_0,1
597.00,c2.out_1,c3.in_0,1
598.00,c2.out_1,c3.in_0,0
598.00,c1.out_0,c2.in_0,0
598.00,c1.out_0,c2.in_0,0
598.00,c2.out_1,c3.in_0,0
599.00,c2.out_1,c3.in_0,1
599.00,c1.out_0,c2.in_0,1
599.00,c1.out_0,c2.in_0,1
599.00,c2.out_1,c3.in_0,1
600.00,c2.out_1,c3.in_0,0
600.00,c1.out_0,c2.in_0,0
600.00,c1.out_0,c2.in_0,0
600.00,c2.out_1,c3.in_0,0
601.00,c2.out_1,c3.in_0,1
601.00,c1.out_0,c2.in_0,1
601.00,c1.out_0,c2.in_0,1
601.00,c2.out_1,c3.in_0,1
602.00,c2.out_1,c3.in_0,0
602.00,c1.out_0,c2.in_0,0
602.00,c1.out_0,c2.in_0,0
602.00,c2.out_1,c3.in_0,0
603.00,c2.out_1,c3.in_0,1
603.00,c1.out_0,c2.in_0,1
603.00,c1.out_0,c2.in_0,1
603.00,c2.out_1,c3.in_0,1
604.00,c2.out_1,c3.in_0,0
604.00,c1.out_0,c2.in_0,0
604.00,c1.out_0,c2.in_0,0
604.00,c2.out_1,c3.in_0,0
605.00,c2.out_1,c3.in_0,1
605.00,c1.out_0,c2.in_0,1
605.00,c1.out_0,c2.in_0,1
605.00,c2.out_1,c3.in_0,1
606.00,c2.out_1,c3.in_0,0
606.00,c1.out_0,c2.in_0,0
606.00,c1.out_0,c2.in_0,0
606.00,c2.out_1,c3.in_0,0
607.00,c2.out_1,c3.in_0,1
607.00,c1.out_0,c2.in_0,1
607.00,c1.out_0,c2.in_0,1
607.00,c2.out_1,c3.in_0,1
608.00,c2.out_1,c3.in_0,0
608.00,c1.out_0,c2.in_0,0
608.00,c1.out_0,c2.in_0,0
608.00,c2.out_1,c3.in_0,0
609.00,c2.out_1,c3.in_0,0
609.00,c1.out_0,c2.in_0,0
609.00,c1.out_0,c2.in_0,0
609.00,c2.out_1,c3.in_0,0
610.00,c2.out_1,c3.in_0,1
610.00,c1.out_0,c2.in_0,1
610.00,c1.out_0,c2.in_0,1
610.00,c2.out_1,c3.in_0,1
611.00,c2.out_1,c3.in_0,0
611.00,c1.out_0,c2.in_0,0
611.00,c1.out_0,c2.in_0,0
611.00,c2.out_1,c3.in_0,0
612.00,c2.out_1,c3.in_0,1
612.00,c1.out_0,c2.in_0,1
612.00,c1.out_0,c2.in_0,1
612.00,c2.out_1,c3.in_0,1
613.00,c2.out_1,c3.in_0,0
613.00,c1.out_0,c2.in_0,0
613.00,c1.out_0,c2.in_0,0
613.00,c2.out_1,c3.in_0,0
614.00,c2.out_1,c3.in_0,1
614.00,c1.out_0,c2.in_0,1
614.00,c1.out_0,c2.in_0,1
614.00,c2.out_1,c3.in_0,1
615.00,c2.out_1,c3.in_0,0
615.00,c1.out_0,c2.in_0,0
615.00,c1.out_0,c2.in_0,0
615.00,c2.out_1,c3.in_0,0
616.00,c2.out_1,c3.in_0,0
616.00,c1.out_0,c2.in_0,0
616.00,c1.out_0,c2.in_0,0
616.00,c2.out_1,c3.in_0,0
617.00,c2.out_1,c3.in_0,0
617.00,c1.out_0,c2.in_0,0
617.00,c1.out_0,c2.in_0,0
617.00,c2.out_1,c3.in_0,0
618.00,c2.out_1,c3.in_0,1
618.00,c1.out_0,c2.in_0,1
618.00,c1.out_0,c2.in_0,1
618.00,c2.out_1,c3.in_0,1
619.00,c2.out_1,c3.in_0,1
619.00,c1.out_0,c2.in_0,1
619.00,c1.out_0,c2.in_0,1
619.00,c2.out_1,c3.in_0,1
620.00,c2.out_1,c3.in_0,1
620.00,c1.out_0,c2.in_0,1
620.00,c1.out_0,c2.in_0,1
620.00,c2.out_1,c3.in_0,1
621.00,c2.out_1,c3.in_0,1
621.00,c1.out_0,c2.in_0,1
621.00,c1.out_0,c2.in_0,1
621.00,c2.out_1,c3.in_0,1
622.00,c2.out_1,c3.in_0,0
622.00,c1.out_0,c2.in_0,0
622.00,c1.out_0,c2.in_0,0
622.00,c2.out_1,c3.in_0,0
623.00,c2.out_1,c3.in_0,0
623.00,c1.out_0,c2.in_0,0
623.00,c1.out_0,c2.in_0,0
623.00,c2.out_1,c3.in_0,0
624.00,c2.out_1,c3.in_0,1
624.00,c1.out_0,c2.in_0,1
624.00,c1.out_0,c2.in_0,1
624.00,c2.out_1,c3.in_0,1
625.00,c2.out_1,c3.in_0,1
625.00,c1.out_0,c2.in_0,1
625.00,c1.out_0,c2.in_0,1
625.00,c2.out_1,c3.in_0,1
626.00,c2.out_1,c3.in_0,1
626.00,c1.out_0,c2.in_0,1
626.00,c1.out_0,c2.in_0,1
626.00,c2.out_1,c3.in_0,1
627.00,c2.out_1,c3.in_0,0
627.00,c1.out_0,c2.in_0,0
627.00,c1.out_0,c2.in_0,0
627.00,c2.out_1,c3.in_0,0
628.00,c2.out_1,c3.in_0,0
628.00,c1.out_0,c2.in_0,0
628.00,c1.out_0,c2.in_0,0
628.00,c2.out_1,c3.in_0,0
629.00,c2.out_1,c3.in_0,1
629.00,c1.out_0,c2.in_0,1
629.00,c1.out_0,c2.in_0,1
629.00,c2.out_1,c3.in_0,1
630.00,c2.out_1,c3.in_0,0
630.00,c1.out_0,c2.in_0,0
630.00,c1.out_0,c2.in_0,0
630.00,c2.out_1,c3.in_0,0
631.00,c2.out_1,c3.in_0,1
631.00,c1.out_0,c2.in_0,1
631.00,c1.out_0,c2.in_0,1
631.00,c2.out_1,c3.in_0,1
632.00,c2.out_1,c3.in_0,1
632.00,c1.out_0,c2.in_0,1
632.00,c1.out_0,c2.in_0,1
632.00,c2.out_1,c3.in_0,1
633.00,c2.out_1,c3.in_0,1
633.00,c1.out_0,c2.in_0,1
633.00,c1.out_0,c2.in_0,1
633.00,c2.out_1,c3.in_0,1
634.00,c2.out_1,c3.in_0,1
634.00,c1.out_0,c2.in_0,1
634.00,c1.out_0,c2.in_0,1
634.00,c2.out_1,c3.in_0,1
635.00,c2.out_1,c3.in_0,1
635.00,c1.out_0,c2.in_0,1
635.00,c1.out_0,c2.in_0,1
635.00,c2.out_1,c3.in_0,1
636.00,c2.out_1,c3.in_0,1
636.00,c1.out_0,c2.in_0,1
636.00,c1.out_0,c2.in_0,1
636.00,c2.out_1,c3.in_0,1
637.00,c2.out_1,c3.in_0,0
637.00,c1.out_0,c2.in_0,0
637.00,c1.out_0,c2.in_0,0
637.00,c2.out_1,c3.in_0,0
638.00,c2.out_1,c3.in_0,1
638.00,c1.out_0,c2.in_0,1
638.00,c1.out_0,c2.in_0,1
638.00,c2.out_1,c3.in_0,1
639.00,c2.out_1,c3.in_0,0
639.00,c1.out_0,c2.in_0,0
639.00,c1.out_0,c2.in_0,0
639.00,c2.out_1,c3.in_0,0
640.00,c2.out_1,c3.in_0,1
640.00,c1.out_0,c2.in_0,1
640.00,c1.out_0,c2.in_0,1
640.00,c2.out_1,c3.in_0,1
641.00,c2.out_1,c3.in_0,1
641.00,c1.out_0,c2.in_0,1
641.00,c1.out_0,c2.in_0,1
641.00,c2.out_1,c3.in_0,1
642.00,c2.out_1,c3.in_0,1
642.00,c1.out_0,c2.in_0,1
642.00,c1.out_0,c2.in_0,1
642.00,c2.out_1,c3.in_0,1
643.00,c2.out_1,c3.in_0,0
643.00,c1.out_0,c2.in_0,0
643.00,c1.out_0,c2.in_0,0
643.00,c2.out_1,c3.in_0,0
644.00,c2.out_1,c3.in_0,0
644.00,c1.out_0,c2.in_0,0
644.00,c1.out_0,c2.in_0,0
644.00,c2.out_1,c3.in_0,0
645.00,c2.out_1,c3.in_0,0
645.00,c1.out_0,c2.in_0,0
645.00,c1.out_0,c2.in_0,0
645.00,c2.out_1,c3.in_0,0
646.00,c2.out_1,c3.in_0,1
646.00,c1.out_0,c2.in_0,1
646.00,c1.out_0,c2.in_0,1
646.00,c2.out_1,c3.in_0,1
647.00,c2.out_1,c3.in_0,1
647.00,c1.out_0,c2.in_0,1
647.00,c1.out_0,c2.in_0,1
647.00,c2.out_1,c3.in_0,1
648.00,c2.out_1,c3.in_0,0
648.00,c1.out_0,c2.in_0,0
648.00,c1.out_0,c2.in_0,0
648.00,c2.out_1,c3.in_0,0
649.00,c2.out_1,c3.in_0,1
649.00,c1.out_0,c2.in_0,1
649.00,c1.out_0,c2.in_0,1
649.00,c2.out_1,c3.in_0,1
650.00,c2.out_1,c3.in_0,1
650.00,c1.out_0,c2.in_0,1
650.00,c1.out_0,c2.in_0,1
650.00,c2.out_1,c3.in_0,1
651.00,c2.out_1,c3.in_0,0
651.00,c1.out_0,c2.in_0,0
651.00,c1.out_0,c2.in_0,0
651.00,c2.out_1,c3.in_0,0
652.00,c2.out_1,c3.in_0,1
652.00,c1.out_0,c2.in_0,1
652.00,c1.out_0,c2.in_0,1
652.00,c2.out_1,c3.in_0,1
653.00,c2.out_1,c3.in_0,1
653.00,c1.out_0,c2.in_0,1
653.00,c1.out_0,c2.in_0,1
653.00,c2.out_1,c3.in_0,1
654.00,c2.out_1,c3.in_0,0
654.00,c1.out_0,c2.in_0,0
654.00,c1.out_0,c2.in_0,0
654.00,c2.out_1,c3.in_0,0
655.00,c2.out_1,c3.in_0,1
655.00,c1.out_0,c2.in_0,1
655.00,c1.out_0,c2.in_0,1
655.00,c2.out_1,c3.in_0,1
656.00,c2.out_1,c3.in_0,1
656.00,c1.out_0,c2.in_0,1
656.00,c1.out_0,c2.in_0,1
656.00,c2.out_1,c3.in_0,1
657.00,c2.out_1,c3.in_0,0
657.00,c1.out_0,c2.in_0,0
657.00,c1.out_0,c2.in_0,0
657.00,c2.out_1,c3.in_0,0
658.00,c2.out_1,c3.in_0,0
658.00,c1.out_0,c2.in_0,0
658.00,c1.out_0,c2.in_0,0
658.00,c2.out_1,c3.in_0,0
659.00,c2.out_1,c3.in_0,0
659.00,c1.out_0,c2.in_0,0
659.00,c1.out_0,c2.in_0,0
659.00,c2.out_1,c3.in_0,0
660.00,c2.out_1,c3.in_0,0
660.00,c1.out_0,c2.in_0,0
660.00,c1.out_0,c2.in_0,0
660.00,c2.out_1,c3.in_0,0
661.00,c2.out_1,c3.in_0,0
661.00,c1.out_0,c2.in_0,0
661.00,c1.out_0,c2.in_0,0
661.00,c2.out_1,c3.in_0,0
662.00,c2.out_1,c3.in_0,1
662.00,c1.out_0,c2.in_0,1
662.00,c1.out_0,c2.in_0,1
662.00,c2.out_1,c3.in_0,1
663.00,c2.out_1,c3.in_0,0
663.00,c1.out_0,c2.in_0,0
663.00,c1.out_0,c2.in_0,0
663.00,c2.out_1,c3.in_0,0
664.00,c2.out_1,c3.in_0,0
664.00,c1.out_0,c2.in_0,0
664.00,c1.out_0,c2.in_0,0
664.00,c2.out_1,c3.in_0,0
665.00,c2.out_1,c3.in_0,1
665.00,c1.out_0,c2.in_0,1
665.00,c1.out_0,c2.in_0,1
665.00,c2.out_1,c3.in_0,1
666.00,c2.out_1,c3.in_0,1
666.00,c1.out_0,c2.in_0,1
666.00,c1.out_0,c2.in_0,1
666.00,c2.out_1,c3.in_0,1
667.00,c2.out_1,c3.in_0,1
667.00,c1.out_0,c2.in_0,1
667.00,c1.out_0,c2.in_0,1
667.00,c2.out_1,c3.in_0,1
668.00,c2.out_1,c3.in_0,1
668.00,c1.out_0,c2.in_0,1
668.00,c1.out_0,c2.in_0,1
668.00,c2.out_1,c3.in_0,1
669.00,c2.out_1,c3.in_0,1
669.00,c1.out_0,c2.in_0,1
669.00,c1.out_0,c2.in_0,1
669.00,c2.out_1,c3.in_0,1
670.00,c2.out_1,c3.in_0,1
670.00,c1.out_0,c2.in_0,1
670.00,c1.out_0,c2.in_0,1
670.00,c2.out_1,c3.in_0,1
671.00,c2.out_1,c3.in_0,1
671.00,c1.out_0,c2.in_0,1
671.00,c1.out_0,c2.in_0,1
671.00,c2.out_1,c3.in_0,1
672.00,c2.out_1,c3.in_0,0
672.00,c1.out_0,c2.in_0,0
672.00,c1.out_0,c2.in_0,0
672.00,c2.out_1,c3.in_0,0
673.00,c2.out_1,c3.in_0,1
673.00,c1.out_0,c2.in_0,1
673.00,c1.out_0,c2.in_0,1
673.00,c2.out_1,c3.in_0,1
674.00,c2.out_1,c3.in_0,1
674.00,c1.out_0,c2.in_0,1
674.00,c1.out_0,c2.in_0,1
674.00,c2.out_1,c3.in_0,1
675.00,c2.out_1,c3.in_0,0
675.00,c1.out_0,c2.in_0,0
675.00,c1.out_0,c2.in_0,0
675.00,c2.out_1,c3.in_0,0
676.00,c2.out_1,c3.in_0,0
676.00,c1.out_0,c2.in_0,0
676.00,c1.out_0,c2.in_0,0
676.00,c2.out_1,c3.in_0,0
677.00,c2.out_1,c3.in_0,0
677.00,c1.out_0,c2.in_0,0
677.00,c1.out_0,c2.in_0,0
677.00,c2.out_1,c3.in_0,0
678.00,c2.out_1,c3.in_0,0
678.00,c1.out_0,c2.in_0,0
678.00,c1.out_0,c2.in_0,0
678.00,c2.out_1,c3.in_0,0
679.00,c2.out_1,c3.in_0,0
679.00,c1.out_0,c2.in_0,0
679.00,c1.out_0,c2.in_0,0
679.00,c2.out_1,c3.in_0,0
680.00,c2.out_1,c3.in_0,1
680.00,c1.out_0,c2.in_0,1
680.00,c1.out_0,c2.in_0,1
680.00,c2.out_1,c3.in_0,1
681.00,c2.out_1,c3.in_0,1
681.00,c1.out_0,c2.in_0,1
681.00,c1.out_0,c2.in_0,1
681.00,c2.out_1,c3.in_0,1
682.00,c2.out_1,c3.in_0,1
682.00,c1.out_0,c2.in_0,1
682.00,c1.out_0,c2.in_0,1
682.00,c2.out_1,c3.in_0,1
683.00,c2.out_1,c3.in_0,1
683.00,c1.out_0,c2.in_0,1
683.00,c1.out_0,c2.in_0,1
683.00,c2.out_1,c3.in_0,1
684.00,c2.out_1,c3.in_0,1
684.00,c1.out_0,c2.in_0,1
684.00,c1.out_0,c2.in_0,1
684.00,c2.out_1,c3.in_0,1
685.00,c2.out_1,c3.in_0,0
685.00,c1.out_0,c2.in_0,0
685.00,c1.out_0,c2.in_0,0
685.00,c2.out_1,c3.in_0,0
686.00,c2.out_1,c3.in_0,1
686.00,c1.out_0,c2.in_0,1
686.00,c1.out_0,c2.in_0,1
686.00,c2.out_1,c3.in_0,1
687.00,c2.out_1,c3.in_0,1
687.00,c1.out_0,c2.in_0,1
687.00,c1.out_0,c2.in_0,1
687.00,c2.out_1,c3.in_0,1
688.00,c2.out_1,c3.in_0,1
688.00,c1.out_0,c2.in_0,1
688.00,c1.out_0,c2.in_0,1
688.00,c2.out_1,c3.in_0,1
689.00,c2.out_1,c3.in_0,1
689.00,c1.out_0,c2.in_0,1
689.00,c1.out_0,c2.in_0,1
689.00,c2.out_1,c3.in_0,1
690.00,c2.out_1,c3.in_0,1
690.00,c1.out_0,c2.in_0,1
690.00,c1.out_0,c2.in_0,1
690.00,c2.out_1,c3.in_0,1
691.00,c2.out_1,c3.in_0,1
691.00,c1.out_0,c2.in_0,1
691.00,c1.out_0,c2.in_0,1
691.00,c2.out_1,c3.in_0,1
692.00,c2.out_1,c3.in_0,0
692.00,c1.out_0,c2.in_0,0
692.00,c1.out_0,c2.in_0,0
692.00,c2.out_1,c3.in_0,0
693.00,c2.out_1,c3.in_0,0
693.00,c1.out_0,c2.in_0,0
693.00,c1.out_0,c2.in_0,0
693.00,c2.out_1,c3.in_0,0
694.00,c2.out_1,c3.in_0,1
694.00,c1.out_0,c2.in_0,1
694.00,c1.out_0,c2.in_0,1
694.00,c2.out_1,c3.in_0,1
695.00,c2.out_1,c3.in_0,1
695.00,c1.out_0,c2.in_0,1
695.00,c1.out_0,c2.in_0,1
695.00,c2.out_1,c3.in_0,1
696.00,c2.out_1,c3.in_0,1
696.00,c1.out_0,c2.in_0,1
696.00,c1.out_0,c2.in_0,1
696.00,c2.out_1,c3.in_0,1
697.00,c2.out_1,c3.in_0,1
697.00,c1.out_0,c2.in_0,1
697.00,c1.out_0,c2.in_0,1
697.00,c2.out_1,c3.in_0,1
698.00,c2.out_1,c3.in_0,0
698.00,c1.out_0,c2.in_0,0
698.00,c1.out_0,c2.in_0,0
698.00,c2.out_1,c3.in_0,0
699.00,c2.out_1,c3.in_0,0
699.00,c1.out_0,c2.in_0,0
699.00,c1.out_0,c2.in_0,0
